13880.86431	19
14782.44371	19
15381.67781	19
16557.96041	19
20470.21111	19
20475.14441	19
20643.72451	19
20759.76831	19
21260.97041	19
21643.29831	19
21671.18261	19
5032.59752	20
9654.39262	20
15573.91692	20
15574.91202	20
17050.28082	20
17050.29102	20
17072.66782	20
17924.71151	20
17937.99401	20
20626.68822	20
20629.69242	20
21630.20172	20
12553.13532	21
15793.04072	21
20585.67092	21
20963.36802	21
20973.70782	21
21630.20172	21
21743.42452	21
12469.94452	22
12553.13532	22
12555.11452	22
14004.29872	22
15571.93362	22
17938.99632	22
18060.31072	22
19318.10112	22
21208.87162	22
21256.74312	22
10315.39132	23
12422.05862	23
12455.93912	23
12555.11452	23
12570.13192	23
12653.19232	23
12668.20442	23
15573.91692	23
15574.91202	23
15791.96632	23
17126.33052	23
17417.99912	23
19261.73072	23
19588.34862	23
19609.12052	23
20679.93712	23
20679.94292	23
20975.65012	23
22192.58012	23
22292.31952	23
22439.62712	23
5436.86112	24
12555.11452	24
12585.10752	24
15275.92282	24
20485.24112	24
20731.68062	24
20790.35292	24
20970.11382	24
21310.83462	24
21629.21942	24
10323.33932	25
17431.52832	25
20755.84172	25
20868.87242	25
21644.30062	25
21754.53902	25
21754.54372	25
21755.52692	25
22492.81762	25
17085.27752	26
18791.90882	26
19587.24872	26
19588.34862	26
19898.08112	26
20483.19052	26
20485.24112	26
20702.01772	26
21409.09052	26
21755.49442	26
21755.51052	26
